date,instance_usage,cpu_usage,mem_usage,MISC_usage,P100_usage,T4_usage,V100_usage,V100M32_usage,MISC_mem_usage,P100_mem_usage,T4_mem_usage,V100_mem_usage,V100M32_mem_usage
2020-07-12 18:30:00,2612.203333333334,54264301444.38976,1628647916.5026314,810807017.3080261,1826961938.370976,209590445.3890233,108554520.71107364,990687302.6348848,196456948.1431606,201943740.17508885,66643629.38780477,5803271.8493424095,285796216.72939384
2020-07-12 18:35:00,2618.436666666667,53073096714.24177,1581314915.658831,806563067.7208371,1827078740.3599904,210361324.41673908,108554520.71107364,990687302.6348848,188254865.42370376,201897955.0820509,65554359.22574563,5803271.8493424095,285796216.72939384
2020-07-12 18:40:00,2533.33,52915594370.96655,1579970814.0356672,819952400.1064476,1828233444.4910035,209216366.7834643,108554520.71107364,990687302.6348848,187407874.87782216,201941490.8598081,65499542.51598439,5803271.8493424095,285796216.72939384
2020-07-12 18:45:00,2557.446666666668,53346674598.757866,1604568136.9333787,856905235.3595308,1828148263.6822803,209428536.0171205,109390323.87130034,990687302.6348848,189634893.1135957,201899251.2367549,65706178.112800576,5853184.523966285,285796216.72939384
2020-07-12 18:50:00,2524.4333333333343,53104689681.01435,1589380897.077428,851211888.8104306,1828116133.0139165,208110896.6449211,110320302.03549623,990687302.6348848,188061428.79447305,201877950.79874304,65602885.50628056,5908721.161928062,285796216.72939384
2020-07-12 18:55:00,2554.4233333333327,52808736847.25591,1581957266.3918097,846984599.8121234,1828074199.855632,207382745.95604625,110320302.03549623,990687302.6348848,187632381.23208377,201848882.4289817,65580500.91218166,5908721.161928062,285796216.72939384
2020-07-12 19:00:00,2522.8966666666665,52580540727.591,1576498733.3403034,847122256.6592035,1827923445.808962,207081814.0600492,110320302.03549623,990687302.6348848,186119511.99003616,201813700.54588905,65558962.49469439,5908721.161928062,285796216.72939384
2020-07-12 19:05:00,2579.836666666666,52508771037.03484,1571575653.7826788,845629019.4361898,1827958111.9505644,210442332.7614669,110320302.03549623,990687302.6348848,185739774.71263748,201811644.98196307,65627684.38492263,5908721.161928062,285796216.72939384
2020-07-12 19:10:00,2722.603333333333,52570242577.80347,1572130075.8999684,847208905.5276381,1827982913.9141395,210199173.3386019,109666269.8929146,990687302.6348848,186486085.8573565,201822749.5047772,65622794.42886922,5858477.704198858,285796216.72939384
2020-07-12 19:15:00,2664.9833333333327,52335483845.44098,1576479766.404708,848521409.0943751,1827988423.7216427,209629606.62518296,106254327.49576128,990687302.6348848,186372956.9618044,201825396.95688143,65609815.53674778,5597027.96844089,285796216.72939384
2020-07-12 19:20:00,2582.906666666667,52009358501.68088,1562250182.884177,839790804.9364436,1827985325.5984223,208644912.682096,106254327.49576128,990687302.6348848,184309694.43555665,201826914.32931256,65588808.49037232,5597027.96844089,285796216.72939384
2020-07-12 19:25:00,2606.366666666667,51805815715.93261,1548951610.7011976,836973778.277701,1828092964.967381,207939418.8293052,106279160.216041,990687302.6348848,182676296.13442945,201839543.01764023,65561477.06466446,5629683.177190344,285796216.72939384
2020-07-12 19:30:00,2702.4700000000003,51800677608.98074,1543065080.3109226,834974835.0059253,1828273768.0367403,208135720.13407564,106029528.78424758,990687302.6348848,181040155.57393688,201875881.87169665,65550229.96951339,5497893.968366964,285796216.72939384
2020-07-12 19:35:00,2735.55,51876460475.70249,1544557047.2628329,840015698.0163441,1828304625.647225,209468868.27191004,105726202.62948637,990687302.6348848,181254267.52525097,201884006.1473994,65634126.77688389,5465910.6109697735,285796216.72939384
2020-07-12 19:40:00,2721.040000000001,51885957526.95428,1543361667.2773345,840615935.9079882,1828509130.073881,207957613.6626062,105726202.62948637,990687302.6348848,181332317.7252559,201950237.7553897,65498243.39490746,5465910.6109697735,285796216.72939384
2020-07-12 19:45:00,2755.8633333333337,51195804691.9212,1532665005.869531,837169214.924927,1831732470.84282,189469588.2157857,105102215.755136,990687302.6348848,180533012.31696624,202077828.5736032,64030301.84463143,5431810.331779284,285796216.72939384
2020-07-12 19:50:00,2725.733333333333,51510866144.80704,1524989836.0995493,834585404.6445944,1831824001.1947207,188929057.3653378,99057078.01730303,990687302.6348848,180467608.02705845,202085882.24969897,63974249.500288725,5301051.943684767,285796216.72939384
2020-07-12 19:55:00,2738.286666666666,51567448137.978966,1520661160.6321344,831735035.6729716,1831819811.3480885,189924970.3592667,96956984.43706436,990687302.6348848,180443644.3749733,202080640.91743007,63986555.70553397,5760763.037441199,285796216.72939384
2020-07-12 20:00:00,2736.45,51242666433.91228,1519375799.8946671,829627673.325437,1831817236.5736432,189187028.4373168,97402309.03182176,990687302.6348848,180140211.86893052,202077282.4829096,63930920.386563145,6091547.569077446,285796216.72939384
2020-07-12 20:05:00,2662.5899999999992,51088897651.14645,1518565635.0033562,828259334.2228358,1829952344.510344,188751705.1846783,97431561.6723382,990687302.6348848,179645746.32845896,201969780.4275825,63928167.64020945,6109468.337746662,285796216.72939384
2020-07-12 20:10:00,2681.126666666668,51297003719.754974,1524834154.3276107,830745039.1937196,1828243482.838112,188434548.5415713,97459514.97306108,990691311.8471853,180959540.4629008,201885922.2961796,63922576.14215553,6123461.979435292,285797207.315047
2020-07-12 20:15:00,2679.0866666666666,51052730695.006645,1521192064.9086633,829113672.3189723,1828394338.149178,187089959.8900085,97459514.97306108,990756032.7339872,180524549.8300013,201858657.33818585,63634740.015273415,6123461.979435292,285813532.65074605
2020-07-12 20:20:00,2589.3,50716440283.86615,1513757905.7410653,828692078.9169922,1779939895.868297,186506227.3678748,97459514.97306108,990756032.7339872,181280804.32236183,194718084.1760336,63573872.58654782,6123461.979435292,285813532.65074605
2020-07-12 20:25:00,2578.6933333333336,50950243453.43415,1514932105.2470586,828220866.5623724,1777812879.262925,186025171.0590944,97459514.97306108,990756032.7339872,181865503.6584359,194739229.3146148,63563302.25199231,6123461.979435292,285813532.65074605
2020-07-12 20:30:00,2589.646666666667,50694732959.4282,1516602523.3326728,864135235.985054,1769693334.17128,185829369.2477709,97459514.97306108,990756012.2419252,181969371.7964132,191459584.4240341,64347272.66770847,6123461.979435292,285801048.7125003
2020-07-12 20:35:00,2533.0133333333333,48907068878.34476,1491139988.8576655,875029066.9912602,1714179330.1487172,185695054.8271358,97459514.97306108,990756002.7456038,181479038.41921264,167208461.31991932,64388379.79567239,6123461.979435292,285795263.4728254
2020-07-12 20:40:00,2545.9633333333327,48798797823.2766,1483608705.708666,874750381.9813775,1711808591.1934648,186961300.91540253,96838353.5270431,990756002.7456038,181333085.0346625,166168147.7558354,64529131.429836914,5706980.686779177,285795263.4728254
2020-07-12 20:45:00,2570.333333333333,48857575133.69807,1491446664.0687034,867926209.3877809,1712006785.535804,187745316.8330159,105899226.76699825,990756002.7456038,179333411.4171128,166221220.084979,64589570.698341295,6060972.8518761005,285795263.4728254
2020-07-12 20:50:00,2537.7466666666646,48803264338.76778,1486848015.1211584,861718247.798583,1712478320.0500536,191358602.0243692,105845809.45762137,990747029.629833,177504856.7425278,166745537.23998934,64895466.93348299,5949499.428749273,285793665.9347699
2020-07-12 20:55:00,2653.6633333333334,49038957864.37658,1490780293.2923365,859956072.2818395,1691342980.2514634,197869756.00861943,111284010.3488152,1002113770.552755,176768025.33794042,165850050.43934232,65443306.80549223,6473636.864743608,288962019.0339336
2020-07-12 21:00:00,2839.8266666666664,49885172439.05608,1503128323.3163111,863024425.0260758,1691654884.1623015,199140048.287207,111439430.11617564,1013751898.801817,176659786.3417341,167988150.0451191,65594536.71093116,6460880.194248505,292204034.6354909
2020-07-12 21:05:00,2934.669999999999,50315845968.979744,1509717668.8609228,881926900.2485834,1693820402.2062094,198551269.5399104,111321763.6650316,1023296755.9093072,176276363.53398222,168702530.86360595,65641098.54490675,6448284.795002389,294860619.6371153
2020-07-12 21:10:00,3149.820000000001,52169730205.89858,1547284304.810346,927189272.3395206,1705374314.645882,198961233.00402167,111259661.85419984,1038347001.1045344,187880705.9060368,169793993.47411314,65940064.61506515,6402414.581095395,296023542.6254493
2020-07-12 21:15:00,3423.026666666665,54008659792.29933,1564718068.2289493,941264355.9458888,1717591471.779395,199090518.56481147,111259661.85419984,1040027459.4102092,191907245.7920431,172047643.52349645,66040081.11275182,6402414.581095395,296167450.9330273
2020-07-12 21:20:00,3567.6766666666663,56647818262.205376,1570982792.166011,941070672.5618168,1710186290.1955762,200058573.882282,111440519.42270862,1040040454.1215107,192245655.45446652,171103840.81594777,66065126.46968222,6421531.876821504,296175520.32471126
2020-07-12 21:25:00,3591.263333333334,56529746407.65065,1568100024.972723,940947831.7233016,1686857174.706603,198940733.31598368,111606545.81057982,1040052795.0185422,191888687.9629448,166881757.73919028,66002286.81979316,6439246.761442948,296178381.1892873
2020-07-12 21:30:00,3690.500000000001,57341504818.99004,1570454498.678056,945355388.35689,1686670399.7038412,198616699.6240549,111608241.59308012,1040052795.0185422,192126181.5013325,166909046.466276,66002884.77359968,6440157.120338741,296178381.1892873
2020-07-12 21:35:00,3759.45,57269112724.95031,1545903754.7308016,928933623.3158444,1686371068.433216,199316534.7974746,111586213.1129227,1040052930.9522156,184278333.90254724,167037637.44405806,66031757.69470231,6415171.752718748,296178433.2990978
2020-07-12 21:40:00,3753.6066666666666,57274868340.81565,1559198622.083336,929625856.3355776,1693574667.3363056,199175863.61904857,111536946.461464,1040047461.00679,184127397.656188,178265267.10301545,66022784.57864156,6400179.655920762,296164077.5591513
2020-07-12 21:45:00,3588.806666666667,57303494382.33944,1560174845.2639034,941529314.6411484,1691515152.4800563,198116166.59711584,111573980.80029435,1040039043.79074,184586349.0172028,177487945.40025386,65992991.90619784,6400296.518074011,296157832.54451466
2020-07-12 21:50:00,3477.6766666666663,57206620251.57976,1561500269.8560462,949776040.4214205,1706552758.1542003,197818826.44424585,113786011.85539438,1039662876.1077144,184691967.06545687,179029188.60344693,66002433.52635836,6584138.565328887,295650741.3102719
2020-07-12 21:55:00,3458.0066666666667,57149881941.380295,1563790361.657334,948716863.2514524,1713067702.5487788,198046154.6423128,114214081.41227432,1039172590.2605174,183505159.91091955,181231288.5306588,66039301.0019228,6620104.892635996,294975601.24490607
2020-07-12 22:00:00,3560.4033333333314,57972589260.03993,1605239637.3552086,969761261.442409,1772900064.849293,199571977.1058052,114215768.55151483,1039269887.0716105,186379651.16840792,204057968.60512725,66104561.324891664,6622369.251831753,295043666.46669245
2020-07-12 22:05:00,3515.67,58474116727.78796,1612036620.558936,979537974.0194104,1983804776.506648,199829196.44186264,114215266.158941,1039684634.5302222,187547332.1222584,239719812.66558573,66129902.497914925,6621694.975982349,295123168.07507646
2020-07-12 22:10:00,3588.6766666666667,59137090499.58365,1651095826.6549442,1022261838.108338,2036011384.512736,221141286.6028908,114215362.42330374,1039684609.7566984,189783548.3763284,249172694.9482281,72543961.47014104,6620531.0177455,295123160.88254845
2020-07-12 22:15:00,3614.9966666666655,59540078461.12618,1664650677.870498,1061957307.9505906,2039360437.6939204,224020535.4340788,114305937.50431608,1039677202.4730792,192334083.44673812,249590850.6768463,73421338.36687869,6624675.542014555,295121010.31665945
2020-07-12 22:20:00,3554.8833333333337,59313546231.66529,1665166460.9789426,1061814499.2113292,2060202068.497784,219025873.1169668,114330928.31499945,1039677202.4730792,192168953.5968624,251424976.59387973,72677518.17444856,6625866.743603152,295121010.31665945
2020-07-12 22:25:00,3512.42,58450894110.47717,1647460082.6668303,1060190917.1208231,2059726988.878724,198879262.46424547,113407459.51520345,1039677202.4730792,191680927.78267583,251330324.78363103,69408609.85234372,6586851.833120594,295121010.31665945
2020-07-12 22:30:00,3492.5700000000006,58207773315.984406,1640800867.3775258,1061151046.3151385,2055779444.311485,192685540.52979463,112962548.17474848,1039677202.4730792,191635520.39980647,250907931.8302816,68529252.52308849,6567267.617441595,295121010.31665945
2020-07-12 22:35:00,3437.806666666667,58062850946.18855,1640273547.4029613,1058783839.8939131,2050112003.009352,191697745.50864783,113165383.02160384,1039677202.4730792,191264962.73893943,250451377.9536204,68468992.6666218,6580552.592134466,295121010.31665945
2020-07-12 22:40:00,3428.8766666666666,59415667897.41582,1705282627.0300944,1087665042.1701202,2048023826.717588,191627065.07466868,113300475.9534462,1039677202.4730792,203423161.34813,250315722.91803265,68461705.74817476,6579665.624958389,295121010.31665945
2020-07-12 22:45:00,3440.996666666666,59730909466.00881,1748754725.1923244,1100692431.0987072,2048861605.1209328,191368738.85170367,113299088.71264622,1039677202.4730792,205740803.24987444,250291309.1062684,68450111.07161365,6578313.821607999,295121010.31665945
2020-07-12 22:50:00,3472.716666666667,58258190086.252914,1712864881.0943077,1063414881.4212765,2056500884.23924,191171669.51229376,113280632.097089,1039677202.4730792,187732850.63159552,251295739.44678745,68445249.3935302,6577138.030875053,295121010.31665945
2020-07-12 22:55:00,3504.193333333334,57677386164.99123,1700047221.89497,1044822641.5670414,2117827177.2233644,190932880.16347915,113220137.45763592,1039677202.4730792,177479289.4751522,259288835.1554032,68467593.08027753,6574054.850681715,295121010.31665945
2020-07-12 23:00:00,3497.866666666667,57555721288.3997,1698822054.738948,1039484662.7455926,2123126994.0507789,196077168.6815048,129244704.73958252,1039677202.4730792,174656561.8412174,259990590.6860044,69221795.94489145,10203718.50851779,295121010.31665945
2020-07-12 23:05:00,3410.230000000001,57683479168.79677,1698009677.731985,1031964407.1212696,2119960598.8875616,196422075.50603783,163676126.01644662,1039677202.4730792,174524093.81022468,258704605.6756153,69263975.87005499,18029117.51446084,295121010.31665945
2020-07-12 23:10:00,3401.906666666666,57960515459.611206,1707806700.2172544,1028023857.0484052,2126745040.4021792,196054373.7788128,163960248.27154648,1039677202.4730792,174257240.30412862,261177082.42564324,69234887.03593849,17944614.443414606,295121010.31665945
2020-07-12 23:15:00,3427.8900000000003,57879146125.77666,1687908188.9423523,1028522298.7163898,2130558855.2289777,189592067.29751632,163943084.2129268,999179839.744429,174480464.63711813,261088156.01995227,68260914.57526667,17845894.379330605,281823390.4617583
2020-07-12 23:20:00,3395.26,57662111753.35206,1684316271.7924905,1028722876.239812,2138881030.3050177,189935773.84943417,163789596.69476485,977039318.5192631,174591168.74778092,259958410.79768467,68245384.28106473,17806403.89373736,274696662.99749887
2020-07-12 23:25:00,3452.593333333333,57635547220.47898,1688116814.852062,1030302578.9833852,2147504605.20929,190100372.39299184,163658311.65159297,977039318.5192631,174967403.30274916,260903686.97097144,68241432.39057828,17780841.322149828,274696662.99749887
2020-07-12 23:30:00,3446.2533333333336,57531015732.01901,1686868912.7691867,1030056566.1141844,2148086152.152201,189577439.4256361,162005959.14730027,977039318.5192631,175026438.6632424,261141226.0554044,68211809.01481079,17702264.93995461,274696662.99749887
2020-07-12 23:35:00,3431.3033333333333,57530711540.60768,1685852301.33785,1028977115.5714022,2148021204.4029765,189591970.37472293,161099502.9169716,977039318.5192631,175146256.3376018,261102019.49865812,68219662.31608294,17634788.71284558,274696662.99749887
2020-07-12 23:40:00,3505.4333333333325,57804881173.29749,1688875538.424624,1050349695.5884528,2149444284.4851265,189851233.1898603,161248785.77698225,977039318.5192631,177948862.77668935,261260639.5252913,68235733.32426427,17614117.610580646,274696662.99749887
2020-07-12 23:45:00,3608.746666666667,57692560415.364746,1687498223.3782852,1051323230.4896272,2149658334.3172693,189493231.7926989,161414563.9748866,977039318.5192631,177435217.2977043,261286140.97333425,68209932.40750806,17628597.991547223,274696662.99749887
2020-07-12 23:50:00,3595.016666666667,57168430061.12968,1683448566.7567258,1049121101.0219512,2150247821.976582,189095854.1860372,161255692.8924392,977031163.4868104,176689061.3063631,261343762.1393615,68384448.23182164,17624875.14847516,274676933.20796835
2020-07-12 23:55:00,3540.4933333333333,57057216119.0783,1682297967.0475626,1048225515.9261448,2149423380.939105,188622598.0550836,161670121.03038317,977016051.172686,176575327.9109945,261045906.8376436,68295112.76528607,17554332.80414086,274744282.8615297
2020-07-13 00:00:00,3464.916666666667,56927434770.34382,1676438313.175957,1046720054.9392349,2149031213.6303954,189986791.5812101,161767686.88351166,977016738.2775908,176276912.7102406,260872806.51615304,68251837.33854091,17497330.160468422,274767348.4151157
2020-07-13 00:05:00,3546.99,56965323595.95733,1674515573.6612794,1046270641.1478212,2149577852.7741084,194140047.70959115,161696315.6136137,977016738.2775908,176456741.8187114,260803357.02190733,68195002.17225468,17482816.98131914,274767347.9209391
2020-07-13 00:10:00,3503.533333333333,56941647002.95566,1675351899.3630548,1045700099.9586364,2146980814.581331,193991690.1944108,161698272.66790098,977016045.3374448,176819809.69952682,261029900.16834772,68170129.6124321,17653118.337623797,274763330.89346725
2020-07-13 00:15:00,3482.86,57123303724.528496,1675092989.856836,1042998656.2087836,2144125269.032768,195801598.4110613,161471202.87075055,977053310.2996072,176948959.19081628,261679928.67204523,68199634.78429286,18167213.17038076,274889061.47759867
2020-07-13 00:20:00,3548.48,57597006955.49827,1678923843.2911038,1041822599.6807908,2144667340.202873,199800215.36395672,161467647.53428105,977072895.9746932,176903171.64573622,261736807.1188949,68309178.18054248,18190088.6885837,274935188.3442877
2020-07-13 00:25:00,3692.79,57994997579.17451,1680282559.8331313,1043164814.852669,2148398874.9993834,205705748.39770225,161017997.93745318,977072867.0986536,176718128.57999173,262086098.7156986,68457381.20628147,18168604.03207949,274934697.28009987
2020-07-13 00:30:00,3726.853333333332,58297834839.34726,1680536891.560723,1042136315.500496,2149088076.106212,206164215.12879908,160639589.36772743,982503444.5260907,176572553.09712222,262360815.56191,68527510.2866413,18123356.92403768,275143061.2113632
2020-07-13 00:35:00,3787.1,58561788750.469696,1679846727.0970385,1039478214.362648,2149820487.956883,207525238.67037383,160210087.80550206,998951269.9194052,176158005.68247822,262518485.8012898,68435723.01157288,18043613.677798275,275773919.1149853
2020-07-13 00:40:00,3734.509999999999,58491959406.71501,1676400723.9545312,1035572062.1798224,2151420087.082632,207204801.9064724,160174440.83629382,999016015.8969772,175412141.93866548,262722277.8753287,68328907.94240962,18057395.15562406,275792484.8059413
2020-07-13 00:45:00,3767.246666666667,58425877557.0323,1673572810.4288712,1031982803.7700236,2153304635.7694087,204983485.00730032,160397803.62697333,999234334.221778,175028515.04242605,263032130.3065056,68322217.19771896,18131576.82847549,275854901.8764113
2020-07-13 00:50:00,3791.496666666667,59708540158.47994,1681837415.247033,1021815737.5525106,2157663993.4011164,205152034.68856752,170719929.04288256,999545271.7898192,174273473.73131353,263466072.50252852,68472867.45284331,18970843.52033431,275963548.5765876
2020-07-13 00:55:00,3717.0233333333326,60697550551.275085,1679188806.115325,1001150455.901848,2156784457.5287704,203872741.81562808,187644853.01382416,992522917.135676,173108812.51059538,263056448.9486037,68561054.34408359,19877236.9520964,274009103.1416089
2020-07-13 01:00:00,3628.6100000000006,60554587511.02076,1671863641.0470998,984414890.3092028,2154574056.922984,203760767.534458,205612512.23192853,992434560.2136836,172144769.56755522,260775266.2497596,68626706.81211856,21088549.428232223,274002935.7103072
2020-07-13 01:05:00,3537.1266666666666,62216471871.1769,1678346845.3697562,977919394.3124336,2165471430.0046988,200898905.4104898,221631862.954505,980389038.2318774,171779144.6298125,262224008.28015348,68568344.12431237,22339563.665490672,270654851.1170535
2020-07-13 01:10:00,3547.573333333334,66586772897.96781,1705619501.8858376,972022581.8613126,2179361364.63248,199189071.2721361,261250729.3153576,980379884.9318776,171424944.94463268,263712334.40483373,68537120.95077816,25494598.00648985,270633947.3093875
2020-07-13 01:15:00,3528.823333333334,66564938336.03089,1703000692.340526,961923966.8339016,2181433483.746328,200450999.9468529,261240370.4100944,980367056.9577748,171428272.1273399,263848831.33111155,68846974.51372191,25478122.11314589,270602619.816972
2020-07-13 01:20:00,3478.556666666667,66604028694.8444,1703235375.5665126,957305647.0862828,2181776479.5452504,194903820.3160006,261872325.31927505,980383067.0299544,170954328.6246858,263880510.89866552,67298399.80815004,25489149.896015152,270603120.70570475
2020-07-13 01:25:00,3445.6500000000005,66520940626.49138,1703844885.3941717,951022315.2935884,2185828347.8949456,178711409.0626401,261885732.2473369,980376800.4129353,170293865.52915597,264525219.0270036,62406496.073332936,25490167.57509129,270602924.10676074
2020-07-13 01:30:00,3472.9166666666665,66660327736.62812,1698549045.4750235,949208179.025692,2193275200.3180027,177247120.95468843,261885276.2732629,980366154.9818774,169491822.72403136,265434282.46698225,62246057.36245733,25490028.12708482,270602591.59788847
2020-07-13 01:35:00,3500.6266666666675,66530439399.01073,1691939615.6334078,941568775.4217656,2183897436.1898947,176518186.02641192,261888150.1389994,980366154.9818774,168802179.05695856,264994044.2293914,62171633.77991422,25467466.13101383,270602591.59788847
2020-07-13 01:40:00,3463.003333333333,66387238436.58338,1683544141.8550384,933278550.7365336,2167241083.494031,175811404.0358586,260572486.4303969,980354438.26645,168090452.40724236,263698604.4127434,62160939.65057108,24501862.24618427,270600261.7243998
2020-07-13 01:45:00,3406.416666666668,65200062309.2115,1643921727.0409646,849724411.3409714,2158194452.66253,159700085.54802313,260422855.04668665,981562562.4700482,160423670.32180274,262873917.9449053,57905542.5148732,24233843.573440257,270866094.75630915
2020-07-13 01:50:00,3333.6533333333336,64152393008.36212,1605357820.967991,787878594.5390464,2155781556.4907093,139534332.5502744,260554420.7436746,986063920.1966448,153855211.39526182,262652579.9826578,52861701.46602636,24238549.542620707,271918059.51871794
2020-07-13 01:55:00,3330.276666666666,65199015587.85416,1614753054.762313,803599134.3882955,2157994804.274293,165297097.2859661,260611331.46579456,989368925.7414836,153254044.38308883,262944980.851388,56138718.81306549,24210833.991808545,272828764.5959364
2020-07-13 02:00:00,3279.636666666668,65533946751.75436,1612515148.5804937,798878078.3093227,2156632057.8021603,168677423.48006678,262942639.1283021,989323846.7938088,152616898.52707365,262878995.3307225,56555956.97674783,24397784.96195541,272815212.0033488
2020-07-13 02:05:00,3322.966666666666,66093103795.4853,1615778641.7806594,818576047.6029474,2153464082.856622,174841454.08734894,262942100.4438576,989307732.5998436,154170052.61768404,262588766.02529883,57236052.09591914,24397618.5907159,272810367.41142845
2020-07-13 02:10:00,3336.263333333333,66344193539.1115,1622659234.2239113,831811143.3045951,2152503511.045381,178879403.22502434,262942100.4438576,992576103.2642353,155160944.64669883,262481029.11630297,57479344.80494947,24397618.5907159,273719606.9703594
2020-07-13 02:15:00,3342.74,66306042224.5584,1623852651.1943655,831540103.8232641,2150079408.7851267,178781435.28996393,262890328.2424188,1005886179.3436464,155134509.86225462,261648527.34041235,57480665.951705486,24378855.01855742,277411038.90640205
2020-07-13 02:20:00,3301.336666666667,66215132349.36827,1620854534.5708804,826147381.7509143,2148775011.5163374,178598836.7367784,263076835.3403619,1005986780.5412756,155277762.36299533,261069789.7158307,57470415.52515525,24359369.30944099,277521161.83017623
2020-07-13 02:25:00,3273.0333333333333,66279642867.69303,1619062264.3250537,817767936.5166318,2146933723.38676,178772639.56512102,264196562.0653228,1020611007.0300896,154593230.38887018,260875090.5508048,57471347.71827456,24439653.783892512,285282681.84066695
2020-07-13 02:30:00,3234.6866666666674,66169675742.59391,1613336032.5459006,810602428.2514417,2147284353.1230288,180640275.0344537,264196562.0653228,1020686006.2979368,153340611.5076995,261173106.9641106,58047718.3646087,24439653.783892512,285316785.5769672
2020-07-13 02:35:00,3176.9766666666665,66215393779.83836,1606179191.2900524,806492362.5837526,2166317505.0334296,182944813.4216384,264196562.0653228,1020542395.014287,152112229.41044486,264943466.5042116,58802982.89310487,24439653.783892512,285264916.5092244
2020-07-13 02:40:00,3181.5933333333346,66471903916.42755,1614239652.8278928,811242787.8289821,2176316804.676662,183196614.95920324,287133539.1550656,1020498900.6467218,153087516.85958976,267018991.707253,58830622.0391632,30386976.417587984,285251738.221811
2020-07-13 02:45:00,3222.749999999999,68048040538.46231,1645347758.1946063,816250637.1327138,2269220078.0951314,182977648.0560657,378881447.5140372,1020375050.5545932,154724560.67638844,283791124.8888976,58871025.8284046,54176266.952369854,285212817.2047644
2020-07-13 02:50:00,3187.576666666668,68311264968.44236,1649458398.283753,834629609.5033762,2273754239.898308,182553881.49644083,378845484.82405525,1020278808.9802678,160517342.29374722,283134443.2625244,58867703.21394445,54173430.261833705,285173717.95365494
2020-07-13 02:55:00,3094.7166666666667,67743158398.26071,1632687102.387089,833524218.1310761,2272054266.270932,181733258.29764044,378313615.5669544,1020230627.7227778,159619415.36525044,272879090.6238553,58763898.58202581,54131477.10179915,285156962.4585481
2020-07-13 03:00:00,3033.74,67329902335.43383,1626402837.165824,833579053.0607826,2271348630.152991,178481430.24793,385190744.3616174,1020151232.9431456,158859906.79645485,270459865.4133228,58275369.5981776,54535098.33640268,285123654.1373077
2020-07-13 03:05:00,2998.353333333334,67201773037.02911,1631701997.450966,834399131.4037569,2283401803.1650004,177633689.8743783,386459831.3249622,1020151232.9431456,158654243.66812533,274476379.6173058,58202542.68139383,54575905.42194025,285123654.1373077
2020-07-13 03:10:00,3105.7166666666667,69048930838.12163,1661297656.575024,839059158.7285415,2368355969.295741,173837086.97507662,387605626.8319328,1020151232.9431456,159352121.45891628,308706752.4391961,58093053.83028822,54653574.16163885,285123654.1373077
2020-07-13 03:15:00,3176.506666666666,68662354319.007454,1666633318.8566048,841907964.5864445,2413886244.538406,180660619.45479172,387881946.57932526,1020151232.9431456,159936018.53732562,320760101.985547,58171174.77966578,54674661.74060145,285123654.1373077
2020-07-13 03:20:00,3113.9166666666665,65183120514.432686,1656136934.3764708,847264520.924008,2415584279.3536434,188640362.74138823,387881946.57932526,1020151232.9431456,160541051.03671706,319034929.4242461,58255168.44923087,54674661.74060145,285123654.1373077
2020-07-13 03:25:00,3160.276666666666,65829221988.67014,1665417994.3674388,880662181.026795,2420241873.587602,188306994.02716407,387881946.57932526,1020151232.9431456,167329776.32614532,321360792.843101,58233365.40534589,54674661.74060145,285123654.1373077
2020-07-13 03:30:00,3129.0600000000013,65605055048.15455,1660504718.1158762,873057698.4996554,2420644373.590432,188172782.2521001,387881946.57932526,1020151232.9431456,165504111.4141779,321595920.068329,58230663.8058214,54674661.74060145,285123654.1373077
2020-07-13 03:35:00,3082.276666666668,65530226438.2086,1653612732.9248252,866286261.185123,2406721618.6716404,188670388.29511872,399770801.3653376,1020144077.6742666,165776733.2361743,320274986.06016105,58260806.06023347,57912142.227296345,285087827.7839383
2020-07-13 03:40:00,3039.7766666666657,65838742231.6504,1677438645.5445478,863481978.4166149,2417503132.513466,188980057.5827564,542946671.0606087,1020135213.6844614,166600478.89890248,320076297.0548192,58291208.840795904,96897856.59171796,285043445.8834956
2020-07-13 03:45:00,2969.926666666667,65550813645.95465,1664936925.4071238,885493747.3043756,2419771170.3458543,185971830.416994,542936458.8072249,1020135213.6844614,169675223.94967854,312889099.342255,58204020.680060364,96891120.49580915,285043445.8834956
2020-07-13 03:50:00,2856.643333333333,65204012040.52856,1656232267.101372,867077803.7349396,2419002936.3310857,185131705.4721701,542936458.8072249,1020135213.6844614,166827402.55972338,312034755.7308927,58164262.41030826,96891120.49580915,285043445.8834956
2020-07-13 03:55:00,2883.316666666667,65092788259.27157,1655493947.2930057,853005555.2009851,2415597291.9312906,184968220.11818823,542739846.1895936,1028744717.3703347,165452728.47584486,311919549.09600675,58145593.30820169,96886019.2844927,289319411.389572
2020-07-13 04:00:00,2967.513333333333,65980687119.89822,1676447835.5346715,901157562.0848095,2416475215.390535,178738318.33543348,533884017.8907813,1035694557.695076,166826137.91709384,312539357.1600766,57213762.60007442,96655126.58806454,292771094.3884529
2020-07-13 04:05:00,2936.4866666666667,66927457664.21445,1702170409.0354836,912712601.3757864,2415972620.6666403,175273935.49479792,523896093.6841192,1200587556.1797442,167639225.74437353,312406628.4235928,53891076.044147946,96391652.30763055,324546196.8043385
2020-07-13 04:10:00,3032.603333333334,67869325234.42187,1782332486.2563846,936653931.448855,2416541974.259775,170333362.00087982,522105053.0901121,1527940120.3466654,169813241.89208946,312684699.6531732,46977104.13038889,96344511.79038398,416376238.81643504
