date,instance_request_count,cpu_request,mem_request,instance_processing_count,cpu_avg_usage,mem_avg_usage
2000-01-02 01:07:00,9834.58333333333,610477.5,5472.30366666667,5092.78333333333,363558.966666667,2021.38249999998
2000-01-02 01:08:00,10610.5333333333,682975,6103.20916666667,5263.98333333333,356159.65,845.256333333318
2000-01-02 01:09:00,25714.0333333333,2137321.33333333,11008.4955,10213.9,638022.933333332,1033.45966666665
2000-01-02 01:10:00,18193.8166666667,1350244.16666667,8811.311,7226.31666666667,535496.75,791.784999999988
2000-01-02 01:11:00,16919.9666666667,1052919.83333333,8768.8665,11434.7333333333,901275.616666667,1232.60833333332
2000-01-02 01:12:00,25059.8666666667,1888443.66666667,11315.1256666667,10922.1333333336,818566.966666666,960.392999999992
2000-01-02 01:13:00,16157.85,1066286.5,7960.92716666667,5955.91666666667,577942.266666667,715.323499999991
2000-01-02 01:14:00,13459.5166666667,830762.333333334,6641.2905,5349.56666666666,402505.966666667,1425.41766666666
2000-01-02 01:15:00,16030.3833333333,1192193.66666667,7873.57983333333,5266.75,243974.35,896.859833333336
2000-01-02 01:16:00,16979.7166666667,1214990.58333333,8869.0445,2710.16666666669,183051.65,420.960333333334
2000-01-02 01:17:00,12155,851252.5,6838.8045,3642.91666666668,289819.216666667,703.428
2000-01-02 01:18:00,18763.6166666667,1492645.83333333,9102.88033333333,4194.99999999997,440481.133333333,985.0735
2000-01-02 01:19:00,20009.4666666667,1600208.83333333,10190.3813333333,4362.40000000001,343486.416666666,1086.755
2000-01-02 01:20:00,26441.0166666667,2258493.91666667,12274.5751666667,5319.68333333335,317105.6,914.142000000001
2000-01-02 01:21:00,19105.8666666667,1568787.16666667,9717.2705,3631.83333333333,277553.816666667,633.762333333335
2000-01-02 01:22:00,15336.05,1019621.41666667,8350.76366666666,5432.38333333334,382131.966666667,1624.079
2000-01-02 01:23:00,49106.3833333333,4353972.33333333,18002.6071666667,10344.9166666667,639985.366666669,564.583833333334
2000-01-02 01:24:00,47045.5333333333,4235875.5,16803.9548333333,8336.933333333,191518.216666667,344.041499999999
2000-01-02 01:25:00,26473.7666666667,2087619.25,11444.46,4603.8,242172.15,275.057499999999
2000-01-02 01:26:00,15091.6666666667,948557.5,7991.5775,5547.23333333333,375750.616666667,765.647000000001
2000-01-02 01:27:00,14826.8333333333,932683.916666666,7962.15216666667,3322.1,284709.366666667,356.792833333333
2000-01-02 01:28:00,14018.95,877099.416666667,7488.7545,2644.93333333333,242069.283333333,355.838333333333
2000-01-02 01:29:00,10213.65,639619.083333333,5510.46716666667,2234.78333333333,204289.783333333,309.879833333334
2000-01-02 01:30:00,9319.93333333334,629494.333333333,5102.72216666667,1373.75,120858.433333333,290.297833333333
2000-01-02 01:31:00,7921.46666666667,512355.083333333,4536.14916666667,696.8,65302.6333333333,168.6655
2000-01-02 01:32:00,13650.6333333333,795290.416666667,7783.97066666667,5036.8166666666,102637.45,790.166166666686
2000-01-02 01:33:00,16588,864883.25,8430.4565,5429.41666666668,137889.55,837.606166666688
2000-01-02 01:34:00,29486.15,2252435.16666667,12114.3413333333,5978.38333333337,135456.866666666,712.574333333348
2000-01-02 01:35:00,15528.4833333333,822798.75,7973.7435,4043.05,97096.4,852.702500000012
2000-01-02 01:36:00,14604.4,782461.333333333,7895.55733333333,3401.81666666667,77394.7833333333,869.127500000013
2000-01-02 01:37:00,12943.2833333333,718759.75,7495.92516666667,2910.26666666667,35480.5,668.249833333347
2000-01-02 01:38:00,16520.4833333333,1037879.66666667,8435.76666666666,3916.48333333333,38984.4833333334,2142.01533333332
2000-01-02 01:39:00,15268.3833333333,905737.5,8142.79416666667,4225.48333333334,66410.5166666667,2351.84683333332
2000-01-02 01:40:00,12607.55,701490.833333333,7293.0375,3097.46666666666,30701.75,1153.40316666669
2000-01-02 01:41:00,22131.2833333333,1581954.16666667,10502.2265,5983.53333333331,153141.9,847.808166666679
2000-01-02 01:42:00,15924.5833333333,945620.5,8865.9695,3880.96666666667,137474.2,1001.11366666668
2000-01-02 01:43:00,15803.65,901887.5,8840.30783333333,4046.41666666667,160678.95,979.53466666668
2000-01-02 01:44:00,15742.2833333333,921148.416666667,8642.24583333333,3541.08333333333,106609.033333333,768.41616666668
2000-01-02 01:45:00,15187.0333333333,865420.666666667,8435.734,3266.08333333333,77762.6833333333,660.867833333346
